code,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
300115,38.61,89754.36,90078,699236.06,394386.25,206984.69,125893.46,1.4,0.542,4.21,6.63,20100902
300316,72.58,91965.72,98507.54,263152.19,146186.23,44379.15,35549.7,0.36,0.132,2.16,5.9,20120511
2137,49.59,25527.83,57638.21,196064.77,100470.45,6385.06,93902.88,1.63,0.244,2.78,5.8,20070613
2073,0,62595.76,93866.65,824836.69,524537.38,178415.02,95145.7,1.01,-0.038,5.01,2.53,20061018
603016,131.65,3705,14816,92116.24,71647.63,11197.19,27593.13,1.86,0.4,5.39,10.76,20160701
2248,0,23683.64,30749.56,203189.81,77623.25,85244.18,73444.4,2.39,-0.376,2.47,5.81,20080612
2412,73.25,28677.5,29600,138188.22,64703.26,44061.65,39835.65,1.35,0.205,4.17,4.81,20100525
546,24.06,27364.75,59523.55,497908.75,170056.69,272253.34,61759.55,1.04,0.375,3.51,3.43,19931215
2611,110.23,29310.16,64186.64,303243.13,164719.67,53149.2,47788.35,0.74,0.12,2.32,7.16,20110830
2587,68.13,24009.27,37843.08,78299.74,57191.6,15595.95,3996.26,0.11,0.157,1.74,8.22,20110610
600833,91.37,22308.63,22308.63,115799.1,64233.94,8400.32,6518.93,0.29,0.186,3.25,6.98,19940224
2281,57.02,20349.85,20972.85,477334.19,397932.63,66777.1,149212.16,7.11,1.008,13.21,5.8,20090821
300043,31.31,78949.35,124419.84,509415.69,128499.63,100147.11,6789.27,0.05,0.298,1.82,6.84,20100120
600649,23.22,298752.34,298752.34,4173291.5,2152802,25528.45,406528.25,1.36,0.638,7.17,2.75,19930518
300144,35.26,110408.7,145261.34,754575.75,209495.52,175170.97,247613.16,1.7,0.526,4.31,5.73,20101209
300044,141.08,23441.65,33512.01,162204.27,88558.38,13110.88,16324.86,0.49,0.098,2.27,8.14,20100120
600517,41.58,111366.89,135616.78,928515.69,720979.88,70223.75,37716.26,0.28,0.202,2.45,4.58,20031010
300267,31.01,114461.07,206032.3,517947.94,274401.38,150648.17,94339.36,0.46,0.351,2.35,6.17,20110927
300543,105.86,1500,6000,86360.56,65575.06,8240.1,33025.15,5.5,1.36,9.93,14.52,20160908
600789,212.46,58157.55,58157.55,404400.16,176415.63,146253.25,109587.92,1.88,0.037,3.19,3.3,19970226
600330,78.83,75997.14,83047.14,439588.84,208874.13,138865.47,261174.16,3.14,0.131,4.33,3.17,20010118
300018,87.06,29942.38,48083.14,152663.48,86904.53,6995.75,59894,1.25,0.118,2.85,4.81,20091030
2503,55.71,81338.07,134784,446421.44,309340.34,39606.25,16035.74,0.12,0.192,1.89,7.55,20101117
737,0,54874.35,54876,295119.69,157056.13,92805.2,62494.98,1.14,-0.166,0.12,59.05,19970428
859,0,73931.63,73944.97,200663.31,90319.78,76121.36,58966.25,0.8,-0.016,1.88,3.48,19981119
300030,179.77,25276.58,30879.58,144538.56,58695.98,29985.06,39441.05,1.28,0.07,3.03,5.52,20091225
600988,63.62,61034.19,71319.07,365371.47,137864.02,81330.3,91889.56,1.29,0.214,3.2,5.67,20040414
603959,112.29,5600,22400,164916.95,153271.77,4840.62,27004.78,1.21,0.27,3.67,9.53,20160517
2155,111.62,99610.96,120203.95,629359.25,184844.8,204310.38,129106.65,1.07,0.09,3.79,3.48,20070816
300203,42.6,44899.23,45298.33,476650.44,296624.94,24009.3,96031.75,2.12,0.556,5.66,5.58,20110415
300252,76.07,26627.99,44449.94,264651.19,158027.42,31308.86,10506.9,0.24,0.339,2.35,14.64,20110818
300095,114.6,23366.75,37607.92,200361.06,118150.82,32020.35,57168.11,1.52,0.095,3.27,4.44,20100728
603088,152.12,2500,8000,64579.06,37588.89,13276.12,23585.03,2.95,0.263,5.86,9.1,20141111
300083,110.23,91054.61,142357.84,958994.81,556973.88,170382.23,361730.69,2.54,0.056,3.56,2.31,20100520
300527,154,11570,46270,294017.47,238878.3,34765.6,89128.99,1.93,0.178,3.71,9.84,20160805
798,0,31938.05,31945.5,79636.09,34178.95,27507.96,33053.23,1.03,-0.099,1.65,7.16,19980212
513,30.04,23526.27,42573.01,1041066.19,593412.13,335170.38,180832.69,4.25,1.57,14.8,3.91,19931028
755,0,46925.58,46926.46,549349.63,150604.63,363127.22,112936.02,2.41,-0.917,1.67,6.12,19970627
603901,67.63,15400,40000,160265.16,112680.47,26891.3,16188.27,0.4,0.176,2.19,7.25,20150529
2755,4783.61,3514,10134,68409.93,63530.88,3499.25,14137.3,1.4,0.008,5,9.91,20150515
300098,61.62,47982.42,107476.46,453149.69,237744.34,7714.62,204138.05,1.9,0.187,3.38,4.54,20100728
23,449.36,13875.62,13875.62,150620.66,136326.31,9645.05,10253.23,0.74,0.06,2.78,12.84,19930429
603528,51.96,5168,20668,185322.75,163770.31,13272.24,37208.1,1.8,1.33,6.29,13.03,20160503
300331,404.77,12959.21,18600,68119.99,44482.21,20235.51,17269.76,0.93,0.059,2.68,11.97,20120628
300062,75.72,8267.17,15400,157466.56,105297.97,33542.93,36093.7,2.34,0.378,5.36,7.11,20100319
300303,47.99,40469.6,68805.34,269806.84,211203.55,42329.53,53701.9,0.78,0.159,2.58,3.94,20120319
300240,56.27,36519.89,36555.98,187386.5,112540.31,35736.21,24526.32,0.67,0.169,2.84,4.47,20110706
2589,45.98,30022.06,65422.19,1530992.88,1274730.5,81778.84,487884.09,7.46,0.66,10.18,3.43,20110610
2776,66.32,7466,20976,148379.66,116544.63,11967.42,51302.05,2.45,0.377,5.03,6.64,20150626
2349,66.49,29812.48,42029.48,245158.47,88909.36,50960.82,133597.63,3.18,0.268,5.01,4.74,20100203
2766,91.12,8814.2,18300.92,178751.84,125078.88,38038.87,42625.55,2.33,0.332,5.5,7.33,20150611
603869,89.94,7287.29,34880.62,384600.63,209946.97,60364.63,187780.45,5.38,0.43,8.35,3.86,20150326
2537,111.28,30000,49567.51,1110736.75,698821.94,66207.05,362043.72,7.3,0.29,9.3,3.17,20110110
603816,47.1,8250,41250,292471.75,152742.02,98100.68,10336.63,0.25,1.27,4.01,15.95,20161014
300539,176.92,2375,9500,46089.71,21780.28,17634.09,12448.66,1.31,0.31,3.56,16.13,20160830
600751,105.6,197118.23,289933.78,1410270.13,1165215.25,12712.78,1012853,3.49,0.074,4.26,2.45,19960909
601069,115.91,18975,63600,256593.3,67341.42,105915.17,50813.8,0.8,0.17,2.65,9.87,20150122
2780,526.52,1700,6748.06,43983.12,42219.9,1166.85,16877.68,2.5,0.14,5.62,16.81,20151209
638,513.46,30940,30940,213375.17,200323.75,192.24,9396.17,0.3,0.027,0.71,26.18,19961126
2605,82.45,26859.33,38460.28,184433.55,70396.59,33625.53,32393.09,0.84,0.19,3.34,5.98,20110805
2596,436.89,18725.8,32536.24,343870.59,207284.09,40294.8,128893.22,3.96,0.051,6.38,4.63,20110707
524,127.42,26967.16,26967.38,83015.67,12838.8,32500.44,20164.96,0.75,0.108,2.28,8.04,19931118
600211,50.38,11410.9,14558.9,215668.52,65643.03,10281.63,21667.2,1.49,0.811,3.98,13.67,19990721
300517,167.23,2560,10240,92680.96,72106.86,9006.17,26467.35,2.58,0.33,5.64,10.59,20160719
300535,120.14,1494,5974,67153.21,48604.26,8250.91,31399.51,5.26,0.84,10.14,10.28,20160812
525,182.55,50698.3,58077.28,964025.63,426718.56,268576.09,293950.5,5.06,0.067,8.06,2.02,19931028
892,0,30693.83,41387.69,821.1,712.72,2.8,8873.73,0.21,-0.001,0.01,1772.33,19990115
600300,93,167200,167200,888314.31,491101.44,216993.77,25458.76,0.15,0.058,1.64,4.37,20000630
603696,151.59,3000,12000,70826.5,50240.51,4424.7,32275.45,2.69,0.248,5.71,8.77,20151209
2799,283.68,2500,10000,67480.75,32298.55,25291.92,14834.09,1.48,0.2,5.06,12.41,20160608
2392,39.49,65022.92,119855.95,487851.56,361389,39684.9,99308.53,0.83,0.117,2.5,2.47,20100423
2558,104.89,6439.64,168698.31,817996,709504.25,50649.35,428756.84,2.54,0.52,4.32,15.3,20110302
600872,38.74,79663.71,79663.71,475912.41,263204.34,122130.56,27916.38,0.35,0.321,3.38,4.92,19950124
2803,154.69,2900,11600,68117.68,34826.35,24435.05,14304.69,1.23,0.32,3.63,14.56,20160712
2148,90.59,20448.8,25585.28,117785.3,54094.03,57791.55,51804.93,2.02,0.183,4.14,5.35,20070810
300234,187.96,14127.08,28953.46,115478.55,78455.36,9305.83,41463.17,1.43,0.088,3.46,6.36,20110622
600588,0,146036.59,146429.34,1064176.5,619368.69,156287.45,242732.7,1.66,-0.242,3.55,6.72,20010518
600117,0,74121.92,74121.92,2589159,593788.69,967105.69,39989.48,0.54,-0.472,0.97,6.24,19971015
300309,0,31338.44,48402.6,282139.38,126597.5,20929.59,48559.3,1,-0.04,2.96,6.76,20120410
2645,105.08,14372.28,20944.5,177173.77,73256.59,33696.9,107329.63,5.12,0.234,7.35,4.46,20111220
600758,0,11531.03,133296.2,1639188.63,616389.25,733649.69,339982.38,2.55,-0.23,3.49,4.36,19961029
603663,162.65,3355,13415,47227.18,36157.32,8483.37,15671.42,1.17,0.29,3.12,16.37,20160801
601789,43.06,97608,97608,1296924.38,1119214.13,58679.96,51577.1,0.53,0.135,2.44,3.18,20110816
2,26.04,970810.75,1103915.25,75592968,66529676,544160.69,807854.63,0.73,0.748,9.1,2.86,19910129
603393,71.33,4000,16000,197829,130871.47,56689.38,117074.22,7.32,1,10.66,6.67,20160912
600807,103.98,64411.96,88463.47,864939.38,619534.56,9180.11,111356.32,1.26,0.098,2.25,6.08,19940103
2796,125.78,2000,8000,59674.78,45961.76,10132.37,26651.01,3.33,0.51,5.91,12.53,20160510
2315,137.98,6058.18,11750,237951.16,175653.8,2635.62,122329.27,10.41,0.382,16.28,4.31,20091209
633,0,38493.12,38510.64,88535.92,75712.09,10792.37,4787.01,0.12,-0.096,0.31,39.05,19961112
300306,75.31,11768.13,24000,119284.65,83971.11,10106.71,46487.76,1.94,0.253,4.65,5.46,20120329
2788,86.92,3205,12816.87,390622.09,339576.63,33135.07,65008.7,5.07,0.65,10.4,6.84,20160218
7,0,20596.53,23096.53,52013.15,30926.18,7036,42324.12,1.83,-0.087,1.5,17.71,19920413
300320,65.55,23659.91,29334.8,112685.05,74924.8,31269.43,6600.5,0.23,0.206,2.77,6.51,20120601
600843,47.08,30464.58,54858.96,354229.16,238384.91,36254.56,96901.71,1.77,0.287,3.52,5.11,19940311
600278,82.35,52224.17,52224.17,672766,463346.06,82714.15,87973.68,1.68,0.2,5.54,3.95,20000712
600592,0,39955.35,39955.35,256888.8,121800.42,54862.6,70283.27,1.76,-0.011,4.73,2.86,20020805
49,51.91,20524.36,20524.36,436490.19,375533.59,17948.2,817.56,0.04,0.65,5.03,8.93,19950320
300511,226.39,3750,15000,238100.22,59782.21,124114.61,63254.61,4.22,0.23,8.06,7.72,20160504
2795,101.59,2500,10000,65749.49,48719.31,7424.5,34269.75,3.43,0.56,5.9,11.43,20160428
2132,69.78,71434.43,125677.45,428864.69,250365.41,99900.95,103809.05,0.83,0.08,2.21,2.75,20070427
967,49,44466.73,72738.65,583000.75,367496.5,35102.82,181982.81,2.5,0.34,4.76,3.07,20000330
615,0,35428.92,78025.04,899261.19,797597.88,46247.76,2147.79,0.03,-0.125,1.93,6.45,19961016
300522,122.5,1667,6667,57716.76,40764.71,9781.62,28469.8,4.27,0.92,8.15,15.83,20160705
2486,0,80665,83200,167569.81,49726.62,79161.68,201.46,0,-0.051,1.04,12.26,20101015
601999,66.81,55091.46,55091.46,300405.59,238977.8,17705.76,55926.06,1.02,0.152,3.49,3.88,20071221
300367,130.89,38303.55,80579,405224.03,224167.27,13331.84,63811,0.79,0.137,2.53,9.46,20140129
300092,200.1,16054.12,23784.25,68069.8,43668.98,22025.17,25671.4,1.08,0.056,2.07,7.28,20100708
2667,0,8624.25,13596,84044.3,59189.3,10292.82,32896.12,2.42,-0.079,5.5,5.84,20120329
600079,30.96,105755.45,128604.9,2539704,1107828,441656.09,384958.97,2.99,0.484,7.64,2.62,19970606
2621,199.57,11233.41,22500,116481.05,102115.35,6661.72,50795.21,2.26,0.094,5.06,4.92,20110929
2732,67.54,6070.87,15735,105521.26,38683.03,26293.72,31940.59,2.03,0.57,5.31,9.66,20141205
564,1800.97,51997.23,600782.81,4495441,2483108,411641.16,2529805.25,4.21,0.01,4.63,2.14,19940110
603608,65.36,7000,28000,184079.34,142374.27,23969.06,84246.36,3.01,0.32,5.34,4.86,20160218
2715,767.22,5405.45,9200,66612.46,34404.4,24257.43,24281.5,2.64,0.036,4.86,7.64,20140219
600521,49.33,102433.43,104304.96,667168.69,356926.5,174147.05,100503.36,0.96,0.38,3.91,6.21,20030304
300347,106.25,29531.82,47130.1,213788.16,95873.72,18910.4,62327.66,1.32,0.211,3.25,9.21,20120817
603299,1521.19,9000,55944,436625.59,137174.45,253009.34,88246.36,1.58,0.009,3.48,5.18,20151231
2507,28.56,29743,52623.82,185070.81,90292.2,73615.56,28441,0.54,0.375,2.86,4.99,20101123
2286,112.28,26094.75,36925.6,191100.72,61420.73,95781.43,79984.93,2.17,0.109,4.05,4.01,20090828
300242,52.45,27704.41,63748.1,275014.25,101536.85,1032.07,128298.86,2.01,0.231,3.32,4.88,20110712
603958,115.73,5435.56,21736,143794.27,120383.75,14104.76,46205.46,2.13,0.31,5.27,7.49,20160629
600318,57.58,24200,24200,620722.63,136211.27,611.96,35361.32,1.46,0.436,5.13,6.52,20001208
2475,48.75,186973.16,212005.84,2006203.75,1413288.25,386034.94,562928,2.66,0.321,5.68,3.68,20100915
300512,77.21,6750,27000,194594.97,163627.8,10065.26,56840.71,2.11,0.51,4.8,9.51,20160526
600678,0,34899,34899,35064.84,3460.26,18516.75,30535.36,0.87,-0.067,0.02,1050.55,19931008
2212,106.63,30109.15,51026,325428.38,249760.55,53288.9,54541.68,1.07,0.133,3.65,5.17,20080201
2801,107.25,1472,5888,80620.93,65834.68,11054.35,27533.98,4.68,1.44,12.19,14.07,20160622
2805,255.6,2422.89,9691.37,56058.46,28193.39,18720.27,15812.97,1.63,0.23,5.5,11.32,20160707
2802,151.33,2700,10800,56769.01,40347.55,10842.82,23470.68,2.17,0.44,4.95,14.87,20160629
2045,134.55,41523.87,41690.39,272288.88,138560.72,61056.71,41130.71,0.99,0.078,3.15,4.45,20050523
43,0,66678.07,66696.14,2434532.75,1538226.63,12687.74,55059.98,0.83,-0.039,5.84,1.8,19940928
601996,45.53,46891.19,46891.19,211898.22,137405.77,52799.8,71519,1.53,0.154,3.75,2.5,20110929
300136,50.27,68792.97,95740.29,272031.41,166518.55,34193.93,13786.01,0.14,0.362,1.8,13.45,20101105
2781,76.24,4500,22500,336550.44,328903.22,5117.87,71503.71,3.18,0.424,7.19,6,20151222
2735,166.51,2256.5,8000,60673.82,49081.98,8322.37,16263.69,2.03,0.277,5.92,10.4,20141203
600679,180.42,18201.97,40219.89,170861.97,51791.82,12187.37,76253.36,1.9,0.085,3.06,6.7,19931008
2519,51.24,44372.94,67248.78,517704.31,330726,43519.8,239280,3.56,0.4,4.89,4.78,20101207
300281,126.64,14168.48,24332.35,114636.85,62347.07,30004.18,23829.47,0.98,0.12,3.01,6.75,20111229
603611,38.39,9302.5,16000,140511.81,101994.61,21173.74,23730,1.48,0.752,5.93,6.49,20150128
603028,162.22,5520,22080,87517.55,46303.96,23265.92,19095.5,0.86,0.15,3.05,9.46,20160331
731,0,59148.42,59148.42,456166.75,133957.88,225914.67,64085.73,1.08,-0.176,4.41,2.53,19970617
600130,276.44,76800,76800,137998.2,104190,10502.3,45592.21,0.59,0.028,1.28,8.12,20000706
935,449.38,62948.76,76344.03,532542.31,72055.06,410916.5,99226.86,1.3,0.061,3.51,10.38,19990824
603861,179.38,4910,40910,260312.95,162975.48,55917.03,34267.19,0.84,0.17,4.42,9.06,20160322
300536,119.22,2327.67,9310.73,73885.45,72564.93,962.99,20834.25,2.24,0.54,5.1,12.73,20160920
2476,297.94,60151.1,61200,154931.25,79699.46,33445.3,20521.75,0.34,0.031,1.67,7.4,20100915
550,18.35,51748.8,86321.39,2171097,1390683.38,512322.91,83944.25,0.97,1.267,14.12,2.2,19931201
300232,55.74,35181.44,57535.12,252207.84,183097,28727.84,14225.27,0.25,0.223,2,8.31,20110622
300515,220.17,2500,10000,50614.5,38889.07,6206,20991.76,2.1,0.27,4.36,15.43,20160608
603866,48.01,4501.25,45012.6,230798.02,97693.72,80802,52761.78,1.17,0.722,4.32,10.69,20151222
2515,423.28,36172.03,61144.57,143319.88,60895.43,37637.46,54244.55,0.89,0.034,2.21,8.73,20101203
503,0,89882.21,89882.21,136469.44,96136.18,7483.68,2317.08,0.03,-0.095,1.45,39.14,19921130
918,0,180419.16,180419.16,3504477.25,3065446.5,32118.8,-90071.92,-0.5,-0.692,0.39,26.43,19990720
600547,80.62,142307.23,185711.88,2391635.25,271120.38,892821.81,2927.65,0.02,0.51,7.2,5.89,20030828
2094,74.61,32184.16,37724.51,288325.31,164172.06,16961.46,75221.5,1.99,0.33,4.43,6.84,20061215
2793,75.29,2500,10000,81711.75,53768.76,14834.11,31034.36,3.1,0.85,6.73,11.2,20160415
2753,72.56,5692.5,14805,100560.53,58343.53,36032.87,34013.06,2.3,0.334,6,5.38,20150519
2723,745.24,5565.75,18670,97700.25,38230.01,35769.57,22370.9,1.2,0.029,3.43,8.37,20140129
600113,68.67,31860,31860,90887.55,12881.46,18042.59,0,0,0.249,1.73,13.18,19971021
2127,91.54,89290.68,153825.95,151469.44,118089.77,478.17,52688.42,0.34,0.097,0.9,13.2,20070418
34,42.72,35795.48,65407.03,1598830.75,1452186.5,40472.43,238062.77,3.64,0.57,3.94,7.38,19940509
2278,0,29705.31,36390.96,166427.44,113731.61,28376.22,48002.55,1.32,-0.182,3.05,5.69,20090811
603311,70.53,9300.62,21000,82115.9,54905.38,14581.47,21042.28,1,0.287,3.09,8.75,20150518
603909,122.16,2500,10000,64846.51,51591.43,9383.28,21466.53,2.15,0.47,5.57,11.35,20160628
600693,804.87,68483.45,89822.9,608741.94,493345.16,35413.05,12742.17,0.14,0.009,2.03,4.78,19931122
2368,170.66,36265.37,41559.71,495863.5,321817,7106.31,96196.78,2.31,0.156,5.18,6.85,20100312
2808,223.85,3000,12000,55542.73,45809.3,6720.02,20165.7,1.68,0.25,4.2,14.06,20160812
600898,374.53,25252.38,25252.38,69258.86,51030.87,11478.45,4507.93,0.18,0.036,1.44,12.63,19960418
600467,128.29,146099.44,146099.44,530012.44,158027.98,245315.34,39847.98,0.27,0.027,2.02,2.27,20040405
300173,171.93,31274.72,58618.05,223092.02,121803.36,14106.1,81742.11,1.39,0.082,2.76,6.85,20110201
678,2809.06,42907.98,45961.17,259884.66,110913.52,88834.68,71874.57,1.56,0.01,2.55,5.38,19970106
2319,743.73,19994.61,20000,115789.88,38393.53,47473.28,10375.15,0.52,0.025,2.42,10.06,20091211
707,0,46414.42,46414.57,994204.69,503327.44,311257.72,73362.18,1.58,-0.433,2.65,3.78,19970415
300540,126.78,2000,8000,93363.03,87706.8,1606.2,33138.48,4.14,0.57,7.86,9.51,20160823
300061,127.17,14443.62,25008.01,90256.24,56268.31,27302.51,5213.68,0.21,0.173,1.95,15.07,20100319
2306,0,61807.94,80000,12964.41,10378.53,755.33,25630.05,0.32,-0.024,0,14473.1,20091111
600998,56.74,144201.92,164702.45,3759992.75,3137962.25,302115.19,399076.16,2.42,0.278,6.6,3.18,20101102
2122,441.34,109191.35,118800,686515.06,383288.34,211357.7,102840.2,0.87,0.024,4,3.53,20070328
300447,68.31,5490,16322.42,84973,57719.9,6496.85,11930.33,0.73,0.533,3.91,12.43,20150422
736,47.13,29719.39,29719.39,1534926.5,1512726.38,4393.49,25407.03,0.85,0.317,5.19,3.84,19970425
2759,136.18,8055,24000,65698.56,28010.55,30834.44,11639.94,0.48,0.165,2.47,12.17,20150528
2577,442.51,28122.72,28335.27,133258.27,83287.81,28552.84,98770.46,3.49,0.063,4.16,8.91,20110428
915,40.36,17937.64,18025.5,242008.77,119998.77,52324.48,3458.53,0.19,0.885,6.91,6.89,19990609
2374,67.25,50324.01,87742.75,434806.56,223196.3,69739.13,114409.17,1.3,0.104,2.96,3.16,20100318
300413,253.59,19867.85,40100,228957.13,199934.31,12197.38,67339.4,1.68,0.085,3.96,7.27,20150121
300334,220.32,25968.13,27603.76,210550.34,130547.36,20796.47,69006.61,2.5,0.072,4.7,4.49,20120705
600566,28.1,17063.03,80962.39,458302.59,249352.41,121235.67,157603.77,1.95,0.85,4.2,7.45,20010822
601595,79.25,9350,37350,258900.3,173048.77,21620.34,82026.93,2.2,0.6,5,10.07,20160817
2791,52.02,4436,21436,299995.94,240467.41,31826.64,108452.47,5.06,0.92,11.25,5.31,20160329
2785,295.22,5000,20000,114998.32,89808.22,8474.07,17332.67,0.87,0.075,3.21,9.15,20151223
300071,45.92,42925.62,68279.42,344547.75,182876.56,3516.68,880.57,0.01,0.184,1.74,6.49,20100421
567,3055.79,15036.08,15120,26343.41,18684.32,574.4,11672.82,0.77,0.011,1.46,30.03,19940525
603090,165.54,2500,10000,49762.62,38124.5,4361.65,22067.4,2.21,0.37,4.41,14.52,20160831
529,62.66,56719.78,58379.03,157723.13,101407.67,17955.75,57095.94,0.98,0.135,2.08,5.42,19931118
601020,174.54,5200,52567.66,265324.47,71624.61,66542.5,35630.43,0.68,0.21,2.91,16.12,20160316
603066,70.46,4562.5,10071,97248,81231.5,9467.57,38586.21,3.83,0.58,7.78,7.01,20150611
300384,77.53,4965.79,14935.2,118990.47,60505.11,11555.08,26329.5,1.76,0.463,5.42,8.83,20140801
661,39.77,17003.57,17011.23,592298.56,424426.44,71347.81,196700.31,11.56,2.48,22.31,5.3,19961218
600686,0,44259.71,60673.85,2756316.25,2448114,185536.05,112962.57,1.86,-0.168,6.07,2.14,19931108
823,44.23,53692.05,53696.6,461569.66,276517.56,159290.69,142463.91,2.65,0.209,5.5,2.24,19971008
2180,91.57,18933.39,99601.15,612104.81,565325.44,26921.22,0,0,0.258,2.07,15.21,20071113
603843,185.31,9970,40000.3,362505.78,317068.63,13703.69,37006.23,0.93,0.16,2.99,10.23,20160905
2632,152.91,55341.55,59172.1,158597.95,70469.31,52428.42,54766.23,0.93,0.065,2.4,5.53,20111122
2810,121.4,2398,9556,102905.61,56236.91,34368.81,19075.25,2,0.5,6.64,9.48,20160826
409,2730.36,35774.78,47270.92,635064.19,259263.02,87590.88,46365.14,0.98,0.004,2.39,6.6,19960627
2352,600.75,13298.25,23349.23,87714.11,59673.71,20908.28,42433.45,1.82,0.063,3.03,16.81,20100205
603339,92.86,5170,20680,147819.31,128272.38,11410.98,48264.26,2.33,0.46,6.11,8.05,20160519
600796,80.61,30140.21,30140.21,101926.75,44279.37,40010.78,3758.08,0.12,0.125,2.03,6.63,19970408
953,0,29404.96,29405.93,90039.24,32123.64,56923.1,4456.81,0.15,-0.344,-0.17,-121.12,19991202
600321,0,118088,151055,314701.94,48344.59,221368.02,102057.11,0.68,-0.063,1.71,5.4,20010524
300050,68.82,32792.25,49891.44,242769.17,153980.27,8578.2,116163.26,2.33,0.17,4.23,3.7,20100120
2459,510.98,20352.77,38868.92,131974.42,89551.5,32990.3,167438.81,4.31,0.028,3.15,6.03,20100810
2241,32.08,126324.53,152673.45,2337734.5,1276298.75,657280.81,204294.06,1.34,0.679,6.74,4.31,20080522
300402,0,6610,20200,146968.41,90160.53,29076.55,22421.65,1.11,-0.428,3.01,10.74,20141010
2574,113.67,52800,52800,484669.59,350451.19,12658.98,165094.23,3.13,0.097,5.83,2.53,20110422
2053,40.85,37170.21,55832.92,326561.63,157682.91,92325.59,118614.21,2.12,0.319,3.87,4.49,20060627
603800,0,5200,20800,114830.15,79084.06,26743,49798.3,2.39,-0.185,4.46,8,20151210
2656,0,25610,40992.17,336135.19,167484.45,38911.53,115820.86,2.83,-0.18,4.77,4.03,20120228
600149,0,38016,38016,21859.71,4967.85,2795.65,10597.37,0.28,-0.04,0.51,63.19,19991014
980,119.67,52814,52814,323608.53,251756.2,46356.3,126699.97,2.4,0.084,4,3.35,20000616
603029,238.47,2334,9334,91105.65,54614.07,19154.24,22077.5,2.37,0.21,7.47,8.11,20160427
600056,21.45,101213.6,106848.54,1957759.38,1593917.63,142533.8,242798.75,2.27,0.74,6.61,3.02,19970515
600877,0,68728.2,68728.2,173105.55,62133.6,54038.67,9757,0.14,-0.179,-0.19,-50.42,19951013
603159,159.86,2500,10000,48808.34,32324.77,11875.71,12207.2,1.22,0.35,3.66,15.85,20160812
603322,287.03,2000,8000,93845.17,90188.53,2623.46,25377.57,3.17,0.203,5.81,13.35,20160728
553,380.25,36390.26,59392.32,307374.72,117568.67,152607.42,26306.34,0.44,0.035,3.55,4.94,19931203
603726,89.87,2368,9472,104188.1,64570.9,31043.68,21045.53,2.22,0.59,7.66,8.22,20160421
